PROD_ID,PROMO_ID,UNIT_COST,UNIT_PRICE
124,999,17.65,21.81
124,999,17.65,22.12
124,999,17.28,21.9
125,999,14.66,16.51
125,999,14.92,16.34
125,999,15.15,16.34
126,999,26.57,29.94
126,999,26.38,29.94
126,999,26.38,29.94
127,999,33.66,41.02
127,999,33.66,41.59
127,999,33.66,41.59
127,999,33.66,41.59
128,999,25.65,31.04
128,999,25.65,31.47
128,999,25.65,31.47
128,999,25.46,31.47
128,999,25.46,31.04
128,999,25.46,31.04
128,999,25.46,31.47
128,999,26.04,31.47
128,999,25.46,31.47
128,999,25.46,31.04
130,999,81.86,101.18
130,999,81.86,99.78
130,999,83.66,99.78
131,999,17.28,21.35
131,999,17.65,21.06
131,999,17.28,21.06
132,999,22.73,28.1
132,999,22.73,28.1
132,999,22.89,28.1
132,999,22.89,28.1
132,999,22.73,28.1
132,999,23.23,28.1
134,999,19.09,23.6
134,999,19.51,23.6
135,999,45.48,56.2
135,999,45.48,55.43
135,999,45.48,55.43
136,999,30.77,36.71
136,999,30.67,37.1
137,999,48.54,58.76
137,999,48.54,58.76
137,999,48.54,58.76
137,999,49.27,59.58
137,999,49.27,59.58
138,999,63.68,78.7
138,999,65.27,77.87
138,999,64.13,78.7
138,999,66.26,77.87
138,999,64.82,77.87
139,999,17.28,22.17
139,999,17.4,22.17
139,999,17.65,22.47
140,999,25.91,33.25
140,999,25.91,33.72
140,999,25.91,33.25
140,999,26.1,33.25
140,999,26.5,33.25
140,999,26.5,33.72
141,999,26.1,33.72
141,999,25.91,33.72
141,999,26.1,33.72
141,999,25.91,33.72
141,999,26.5,33.25
141,999,26.5,33.72
141,999,25.91,33.72
142,999,17.7,22.25
142,999,17.65,22.17
142,999,17.28,22.47
142,999,17.65,22.17
142,999,17.65,22.17
143,999,17.4,22.47
143,999,17.28,22.47
143,999,17.4,22.47
144,999,6.96,8.86
144,999,6.9,8.9
145,999,11.23,14.45
145,999,11.3,14.6
145,999,11.43,14.31
145,999,11.3,14.6
145,999,11.3,14.6
145,999,11.3,14.4
145,999,11.3,14.6
146,999,10.57,13.3
148,999,18.13,23.6
148,999,18.26,23.6
148,999,18.26,23.6
148,999,18.26,23.6
148,999,18.13,23.27
148,999,18.87,23.35
148,999,18.54,23.6
148,999,18.54,23.6
16,999,272.9,301.74
16,999,278.92,305.97
21,999,924.57,1065.19
25,999,103.5,122.5
25,999,103.5,122.5
25,999,102.79,122.5
26,999,136.44,160.37
29,999,475.1,548.45
31,999,8.19,9.47
31,999,9.38,9.47
44,999,40.92,48.78
46,999,21.37,24.24
114,999,17.28,21.06
119,999,7.22,7.86
142,999,17.28,22.47
13,999,825.67,1040.74
16,999,274.82,305.97
18,999,1182.59,1576.57
21,999,939.36,1053.63
21,999,820.31,1065.19
21,999,950.22,1148.39
22,999,26.09,26.34
24,999,43.53,47.84
24,999,42.77,47.67
25,999,103.5,120.81
25,999,102.79,122.5
25,999,103.5,122.5
25,999,102.79,122.5
26,999,136.44,162.62
27,999,41.66,47.6
28,999,183.22,210.07
28,999,181.93,213.01
28,999,186.51,210.8
29,999,475.1,556.13
30,999,9.24,10.57
32,999,61.85,71.69
33,999,41.2,46.47
34,999,36.37,44.56
34,999,36.37,43.95
35,999,45.79,54.94
35,999,46.47,54.94
36,999,40.92,50.13
37,999,50.03,61.27
39,999,31.82,38.99
42,999,40.92,48.78
43,999,41.2,48.78
44,999,41.83,48.1
45,999,41.2,48.1
48,999,10.91,12.82
48,999,10.97,12.64
113,999,21.06,25.85
113,999,20.91,25.49
113,999,23.77,25.49
114,999,17.28,21.06
114,999,17.28,21.06
115,999,8.19,10.11
115,999,8.19,10.11
116,999,10.97,13.48
116,999,11.14,13.3
117,999,8.19,9.97
117,999,9.3,10.11
117,999,8.24,10.11
117,999,8.19,9.97
118,999,7.27,8.86
119,999,6.4,7.75
120,999,6.36,8.03
120,999,6.36,7.72
121,999,10,12.8
122,999,17.4,21.81
123,999,45.79,58.21
123,999,46.47,58.21
124,999,17.4,21.81
125,999,14.54,16.51
125,999,14.87,16.51
126,999,26.96,29.94
127,999,33.66,41.59
127,999,33.66,41.59
128,999,25.65,31.47
128,999,25.46,31.04
131,999,17.4,21.06
134,999,19.09,23.6
135,999,45.48,55.43
137,999,48.54,59.58
137,999,48.2,59.58
138,999,63.68,78.7
141,999,25.91,33.72
141,999,26.97,33.37
143,999,17.4,22.17
143,999,17.7,22.25
144,999,6.96,8.99
145,999,11.3,14.4
146,999,10.38,13.48
148,999,18.26,23.27
13,999,825.67,1040.74
13,999,830.7,1057.14
13,999,906.09,1048.02
14,999,909.68,1214.66
14,999,916.09,1214.66
14,999,909.68,1214.66
14,999,909.68,1214.66
15,999,929.74,1003.85
16,999,274.82,301.74
16,999,272.9,301.74
16,999,272.9,305.97
17,999,1007.7,1352.69
17,999,1000.65,1352.69
17,999,1000.65,1352.69
18,999,1182.59,1598.63
18,999,1182.59,1576.57
18,999,1182.59,1598.63
18,999,1182.59,1576.57
18,999,1182.59,1598.63
18,999,1208.67,1598.63
18,999,1182.59,1576.57
19,999,50.93,60.77
19,999,50.93,60.77
19,999,51.29,60.77
20,999,559.55,596.07
21,999,950.22,1148.39
21,999,855.19,1050.48
21,999,924.57,1050.48
22,999,26.09,26.34
22,999,22.78,26.34
22,999,22.78,26.34
22,999,26.09,26.34
23,999,20.14,23.51
23,999,20.14,23.19
23,999,20.14,23.51
23,999,20,23.51
23,999,20.44,23.19
23,999,20.44,23.19
23,999,20.8,23.27
24,999,42.89,47.84
24,999,42.6,47.84
24,999,42.89,47.84
24,999,42.6,47.84
24,999,43.53,47.84
24,999,42.77,48.33
24,999,41.84,47.67
25,999,103.5,122.5
25,999,103.5,120.81
25,999,103.5,122.5
25,999,102.79,122.5
25,999,105.05,122.5
25,999,106.93,121.24
25,999,102.79,122.5
25,999,105.05,122.5
25,999,106.93,121.24
25,999,105.05,122.5
26,999,136.44,160.37
26,999,137.4,162.62
26,999,139.44,162.62
26,999,139.44,162.62
27,999,40.92,47.43
27,999,41.2,47.43
27,999,41.2,47.43
27,999,40.92,48.09
28,999,181.93,213.01
28,999,185.2,210.8
29,999,475.1,556.13
29,999,513.64,556.13
29,999,483.66,550.37
29,999,455.72,548.45
29,999,481.75,550.65
29,999,455.72,556.13
29,999,475.1,548.45
29,999,455.72,548.45
29,999,475.1,556.13
29,999,455.72,556.13
29,999,513.64,556.13
29,999,475.1,556.13
30,999,9.09,10.68
30,999,9.16,10.68
30,999,9.16,10.53
30,999,9.46,10.57
30,999,9.24,10.57
30,999,9.09,10.68
31,999,8.31,9.6
31,999,8.19,9.47
31,999,8.19,9.35
31,999,8.26,9.35
31,999,9.55,9.38
31,999,8.26,9.35
31,999,8.24,9.47
31,999,8.19,9.47
31,999,8.35,9.47
31,999,8.19,9.35
31,999,8.19,9.35
32,999,62.28,71.69
32,999,62.28,72.69
33,999,40.92,46.47
33,999,41.2,45.83
33,999,40.92,46.47
33,999,41.95,45.99
33,999,41.2,46.47
33,999,41.2,45.83
33,999,40.92,45.83
34,999,36.63,43.95
34,999,37.18,43.95
35,999,45.48,54.94
35,999,46.62,55.12
35,999,45.79,55.71
35,999,45.79,54.94
35,999,45.79,55.71
35,999,46.47,54.94
35,999,46.47,55.71
36,999,40.92,50.13
36,999,40.92,50.13
36,999,41.2,49.44
36,999,40.92,50.13
36,999,41.2,50.13
36,999,40.92,50.13
36,999,40.92,49.44
36,999,41.59,49.59
36,999,40.92,50.13
36,999,41.83,49.44
36,999,41.83,49.44
37,999,50.03,61.27
37,999,50.37,60.43
37,999,50.37,60.43
37,999,51.11,61.27
38,999,27.48,32.96
38,999,27.27,33.42
38,999,27.27,33.42
38,999,27.27,33.42
38,999,27.27,33.42
39,999,31.82,38.99
39,999,31.82,38.45
39,999,32.05,38.99
39,999,32.64,38.59
39,999,31.82,38.99
39,999,31.82,38.45
39,999,32.53,38.99
40,999,40.92,48.1
41,999,40.92,48.78
41,999,41.5,48.29
41,999,41.5,48.29
41,999,41.83,48.1
41,999,41.83,48.78
42,999,40.92,48.78
42,999,40.92,48.78
43,999,40.92,48.78
43,999,41.5,48.29
43,999,40.92,48.78
43,999,41.2,48.1
43,999,42.59,48.27
44,999,40.92,48.78
44,999,41.2,48.1
44,999,41.83,48.78
45,999,41.2,48.78
45,999,41.2,48.1
45,999,40.92,48.1
45,999,41.66,48.27
45,999,41.2,48.78
45,999,41.2,48.78
45,999,40.92,48.78
45,999,41.83,48.78
46,999,21.06,24.57
48,999,11.06,12.69
48,999,10.97,12.82
48,999,10.91,12.64
48,999,10.91,12.82
113,999,21.06,25.85
113,999,21.06,25.85
113,999,20.91,25.85
113,999,20.91,25.85
113,999,21.06,25.85
113,999,23.77,25.49
113,999,20.91,25.85
113,999,21.37,25.85
114,999,17.28,21.35
114,999,17.28,21.35
114,999,17.28,21.35
114,999,17.28,21.35
114,999,17.65,21.35
114,999,17.65,21.06
114,999,17.65,21.35
115,999,8.19,9.97
115,999,8.24,9.97
115,999,9.3,10.11
115,999,8.24,10.11
115,999,8.38,10.01
115,999,8.24,10.11
115,999,8.24,10.11
115,999,9.3,9.97
115,999,8.19,10.11
115,999,8.19,9.97
115,999,9.3,9.97
115,999,8.35,10.11
116,999,10.91,13.48
116,999,10.97,13.48
116,999,10.97,13.3
116,999,10.97,13.48
116,999,10.91,13.48
116,999,10.91,13.3
116,999,11.14,13.48
116,999,11.14,13.48
116,999,10.91,13.3
117,999,8.19,10.11
117,999,8.24,10.11
117,999,8.24,10.11
117,999,8.19,10.11
117,999,8.19,10.11
117,999,8.24,9.97
117,999,8.19,9.97
117,999,9.3,10.11
117,999,8.19,10.11
117,999,8.19,10.11
118,999,7.27,8.99
118,999,7.32,8.99
118,999,7.27,8.86
118,999,7.43,8.9
118,999,7.27,8.99
118,999,7.32,8.99
118,999,7.27,8.99
118,999,7.27,8.99
118,999,7.27,8.99
118,999,7.43,8.99
119,999,6.4,7.86
119,999,6.4,7.86
119,999,6.4,7.86
119,999,6.36,7.86
119,999,6.4,7.75
119,999,6.4,7.86
119,999,6.36,7.86
119,999,6.4,7.86
119,999,6.36,7.86
119,999,6.4,7.75
119,999,6.36,7.86
119,999,6.5,7.86
120,999,6.4,8.14
120,999,6.4,8.14
120,999,6.4,8.14
120,999,6.4,8.14
120,999,6.4,8.14
120,999,6.36,8.03
120,999,7.35,8.06
120,999,7.19,7.72
120,999,7.19,7.72
120,999,7.19,7.61
120,999,6.51,7.72
120,999,7.19,7.72
120,999,6.51,7.72
120,999,6.5,8.03
120,999,6.5,8.14
121,999,10.06,12.8
121,999,10.06,12.8
121,999,10,12.8
121,999,10,12.8
121,999,10.06,12.8
121,999,10.06,12.8
121,999,10.06,12.8
121,999,10,12.8
121,999,10.22,12.62
121,999,10,12.8
121,999,10.22,12.62
122,999,19.62,21.81
122,999,19.62,22.12
122,999,19.62,22.12
122,999,17.28,22.12
123,999,45.79,58.21
123,999,46.3,57.61
123,999,46.47,57.41
123,999,46.47,58.21
124,999,17.28,21.59
124,999,17.4,22.12
124,999,17.28,21.9
124,999,17.28,21.9
124,999,17.65,22.12
125,999,14.54,16.51
125,999,14.66,16.29
125,999,14.54,16.29
125,999,14.54,16.51
125,999,14.87,16.51
125,999,14.54,16.51
125,999,14.54,16.51
125,999,14.87,16.51
125,999,15.15,16.34
125,999,14.54,16.29
126,999,26.38,29.94
126,999,26.38,29.52
126,999,26.86,29.62
126,999,26.38,29.94
126,999,26.96,29.52
126,999,26.96,29.52
127,999,33.66,41.59
127,999,33.66,41.02
127,999,34.26,41.16
127,999,33.66,41.02
127,999,33.66,41.59
127,999,34.39,41.59
127,999,34.39,41.02
128,999,25.65,31.47
128,999,25.65,31.04
128,999,25.65,31.47
128,999,25.46,31.47
128,999,25.46,31.47
128,999,26.04,31.04
128,999,26.04,31.04
130,999,81.86,101.18
131,999,17.28,21.06
131,999,17.28,21.35
131,999,17.28,21.06
131,999,17.65,21.35
132,999,22.89,28.1
132,999,22.73,28.1
132,999,23.23,28.1
133,999,28.39,34.36
133,999,28.39,34.85
133,999,28.19,34.36
133,999,28.39,34.85
133,999,28.19,34.85
133,999,28.82,34.36
133,999,28.19,34.36
134,999,19.09,23.6
134,999,19.09,23.27
134,999,19.51,23.27
135,999,45.79,55.43
135,999,45.79,56.2
135,999,46.47,55.43
135,999,45.48,55.43
135,999,45.48,55.43
135,999,45.48,56.2
135,999,46.47,55.43
136,999,30.22,37.1
137,999,48.2,58.76
137,999,48.2,59.58
137,999,48.54,59.58
137,999,48.2,58.76
137,999,48.2,59.58
137,999,48.2,59.58
137,999,49.27,59.58
137,999,48.2,58.76
138,999,64.13,78.7
138,999,63.68,78.7
139,999,17.28,22.47
139,999,17.28,22.17
139,999,17.4,22.17
139,999,17.28,22.17
139,999,17.28,22.47
139,999,17.28,22.47
140,999,26.1,33.25
140,999,26.1,33.72
140,999,26.1,33.25
141,999,25.91,33.72
141,999,25.91,33.25
141,999,26.5,33.25
142,999,17.4,22.17
142,999,17.59,22.25
142,999,17.4,22.47
142,999,17.4,22.47
142,999,17.28,22.47
143,999,17.28,22.47
143,999,17.4,22.17
143,999,17.65,22.17
143,999,17.65,22.47
143,999,17.59,22.25
144,999,6.96,8.99
144,999,6.96,8.86
144,999,6.9,8.77
145,999,11.23,14.26
146,999,10.38,13.3
146,999,10.44,13.3
146,999,10.38,13.3
146,999,10.44,13.48
146,999,10.44,13.3
146,999,10.44,13.48
146,999,10.57,13.48
146,999,10.57,13.48
148,999,18.26,23.6
15,999,909.68,989.99
21,999,836.76,1078.1
21,999,911.45,1148.39
25,999,102.79,120.81
28,999,185.93,213.01
42,999,41.83,48.78
113,999,21.37,25.85
135,999,46.47,55.43
13,999,820.04,1037.93
13,999,837.81,1058.14
14,999,916.09,1214.66
14,999,909.68,1214.66
14,999,909.68,1197.89
18,999,1190.93,1598.63
18,999,1208.67,1576.57
18,999,1208.67,1576.57
19,999,50.93,59.92
20,999,557.84,593.99
21,999,1027.31,1164.47
21,999,820.31,1065.19
22,999,22.93,26.34
23,999,20,23.19
23,999,20,23.51
23,999,20,23.51
23,999,20,23.19
24,999,41.84,48.33
25,999,102.79,122.5
26,999,138.91,160.93
28,999,183.22,210.07
28,999,181.93,213.01
31,999,8.26,9.47
33,999,40.92,46.47
34,999,37.18,44.56
37,999,50.37,60.43
38,999,27.72,33.06
38,999,27.77,33.08
39,999,32.4,38.59
45,999,40.92,48.78
46,999,20.91,24.57
48,999,11.17,12.68
48,999,10.91,12.82
114,999,17.4,21.06
116,999,10.97,13.48
116,999,10.91,13.48
116,999,11.14,13.48
117,999,8.24,10.11
117,999,8.19,10.11
117,999,8.35,9.97
118,999,7.27,8.99
119,999,6.4,7.86
119,999,6.36,7.86
120,999,7.19,7.72
121,999,10.06,12.62
122,999,17.28,22.12
122,999,19.62,22.12
123,999,46.47,57.41
128,999,25.46,31.04
128,999,25.65,31.47
130,999,81.86,99.78
137,999,48.2,59.58
139,999,17.59,22.25
142,999,17.65,22.47
143,999,17.28,22.47
13,999,820.04,1052.46
13,999,825.67,1040.74
13,999,906.09,1048.02
13,999,906.09,1048.02
13,999,906.09,1048.02
13,999,820.2,1035.33
14,999,909.68,1214.66
14,999,926.05,1202.08
14,999,929.74,1214.66
16,999,274.82,301.74
16,999,274.82,305.97
18,999,1190.93,1576.57
18,999,1182.59,1598.63
18,999,1182.59,1598.63
18,999,1190.93,1598.63
18,999,1190.93,1576.57
18,999,1182.59,1576.57
19,999,51.29,59.92
19,999,50.93,59.92
19,999,50.93,60.77
19,999,51.64,60.16
20,999,545.81,593.99
20,999,549.65,593.99
20,999,549.65,593.99
20,999,549.65,602.31
20,999,557.84,593.99
21,999,820.31,1065.19
21,999,950.22,1148.39
21,999,855.19,1065.19
21,999,927.86,1152.41
21,999,855.19,1065.19
21,999,820.31,1050.48
21,999,950.22,1148.39
22,999,22.93,26.34
22,999,22.93,26.34
22,999,22.93,26.34
22,999,26.09,26.34
23,999,20,23.51
23,999,20.14,23.19
23,999,20.14,23.51
23,999,20.51,23.27
23,999,20,23.51
23,999,20.44,23.51
23,999,20,23.19
23,999,20.44,23.19
24,999,42.13,47.67
24,999,42.13,47.67
24,999,42.89,47.84
24,999,41.84,48.33
24,999,41.84,48.33
24,999,42.13,48.33
24,999,41.84,48.33
24,999,41.84,48.33
24,999,42.77,48.33
25,999,102.79,120.81
25,999,103.5,122.5
25,999,102.79,120.81
25,999,103.5,122.5
25,999,102.79,122.5
25,999,105.05,122.5
26,999,139.87,160.93
26,999,136.44,162.62
26,999,137.4,160.37
26,999,136.44,160.37
26,999,136.44,162.62
26,999,137.4,160.37
26,999,137.4,162.62
26,999,136.44,162.62
26,999,136.44,162.62
26,999,137.4,162.62
26,999,136.44,162.62
26,999,136.44,162.62
26,999,136.44,162.62
27,999,41.2,47.43
27,999,40.92,48.09
27,999,41.83,48.09
27,999,40.92,47.43
27,999,42.59,47.6
27,999,40.92,48.09
28,999,183.22,213.01
28,999,181.93,213.01
28,999,181.93,210.07
28,999,185.93,210.07
28,999,185.93,213.01
29,999,475.1,556.13
29,999,463.93,550.37
29,999,455.72,556.13
29,999,475.1,548.45
29,999,475.1,556.13
29,999,455.72,556.13
29,999,522.89,550.37
29,999,455.72,548.45
29,999,475.1,548.45
29,999,513.64,548.45
29,999,475.1,548.45
29,999,513.64,548.45
30,999,9.16,10.68
30,999,9.16,10.68
31,999,8.26,9.47
31,999,8.19,9.47
31,999,9.38,9.47
31,999,8.19,9.47
31,999,8.19,9.35
31,999,8.37,9.35
32,999,61.85,71.69
32,999,62.28,72.69
32,999,62.28,71.69
32,999,61.85,71.69
32,999,63.21,72.69
33,999,40.92,46.47
33,999,41.2,45.83
33,999,41.2,46.47
33,999,41.2,45.83
33,999,40.92,45.83
33,999,41.5,46.02
33,999,40.92,46.47
33,999,40.92,45.83
33,999,41.83,45.83
33,999,41.66,45.99
33,999,41.83,46.47
33,999,42.59,45.99
34,999,37.15,44.12
34,999,36.63,44.56
34,999,36.63,44.56
34,999,36.37,43.95
35,999,45.79,54.94
35,999,45.79,55.71
35,999,45.48,55.71
35,999,45.48,54.94
36,999,41.95,49.61
36,999,40.92,49.44
36,999,40.92,50.13
36,999,40.92,50.13
36,999,41.83,49.44
36,999,41.83,50.13
37,999,50.03,60.43
37,999,50.72,60.67
37,999,50.37,60.43
38,999,27.27,33.42
39,999,31.82,38.99
39,999,32.05,38.45
39,999,32.53,38.45
39,999,31.82,38.45
39,999,32.53,38.99
39,999,31.82,38.99
40,999,40.92,48.1
40,999,41.2,48.1
40,999,41.2,48.1
40,999,41.66,48.27
40,999,41.2,48.1
40,999,40.92,48.78
40,999,40.92,48.1
41,999,40.92,48.78
41,999,41.66,48.27
41,999,41.2,48.78
41,999,40.92,48.78
41,999,40.92,48.78
42,999,40.92,48.78
42,999,40.92,48.78
42,999,41.2,48.78
42,999,41.2,48.78
42,999,41.83,48.1
43,999,41.2,48.1
43,999,41.2,48.1
43,999,41.66,48.27
43,999,40.92,48.78
44,999,40.92,48.78
44,999,40.92,48.78
44,999,40.92,48.1
44,999,41.2,48.78
44,999,41.2,48.78
44,999,42.59,48.27
45,999,41.2,48.1
45,999,40.92,48.1
45,999,40.92,48.78
45,999,41.83,48.78
46,999,20.91,24.57
46,999,20.91,24.24
46,999,20.91,24.57
46,999,21.37,24.57
48,999,10.91,12.64
48,999,10.91,12.82
48,999,11.14,12.82
48,999,10.91,12.64
113,999,21.06,25.85
113,999,21.06,25.85
113,999,21.06,25.49
113,999,21.06,25.49
113,999,21.37,25.85
113,999,21.37,25.49
113,999,20.91,25.49
114,999,17.28,21.35
114,999,17.28,21.35
114,999,17.4,21.35
114,999,17.28,21.35
114,999,17.28,21.06
114,999,17.4,21.35
114,999,17.28,21.35
114,999,17.28,21.35
114,999,17.4,21.06
114,999,17.28,21.35
114,999,17.65,21.35
115,999,8.24,10.11
115,999,8.19,9.97
115,999,8.19,10.11
115,999,8.24,10.11
115,999,8.35,10.11
115,999,8.35,10.11
115,999,9.3,10.11
115,999,8.35,10.11
116,999,10.91,13.3
116,999,10.91,13.3
116,999,10.91,13.48
116,999,10.97,13.48
116,999,10.97,13.48
116,999,10.97,13.3
116,999,10.97,13.48
116,999,10.91,13.48
116,999,10.91,13.48
116,999,11.14,13.48
116,999,10.91,13.48
117,999,8.19,10.11
117,999,8.24,9.97
117,999,9.3,9.97
117,999,8.19,9.97
117,999,8.19,10.11
117,999,8.35,10.11
117,999,8.35,9.97
117,999,8.35,9.97
117,999,8.35,10.11
117,999,8.35,10.11
117,999,8.51,10.01
117,999,8.35,10.11
117,999,8.19,9.97
117,999,8.35,9.97
118,999,7.32,8.99
118,999,7.27,8.99
118,999,7.32,8.99
118,999,7.32,8.99
118,999,7.32,8.99
118,999,7.27,8.86
118,999,7.32,8.99
118,999,7.27,8.99
118,999,7.27,8.86
118,999,7.27,8.99
118,999,7.43,8.86
118,999,7.27,8.99
118,999,7.27,8.86
119,999,6.36,7.75
119,999,6.36,7.75
119,999,6.4,7.75
119,999,6.4,7.86
119,999,6.36,7.86
119,999,6.36,7.86
119,999,6.36,7.75
120,999,917.9,1164.47
120,999,6.4,8.14
120,999,7.19,7.72
120,999,6.36,8.14
120,999,1045.79,1152.41
120,999,6.52,8.06
120,999,6.4,8.14
120,999,7.19,7.72
120,999,6.36,8.14
120,999,6.4,8.14
120,999,7.19,7.61
120,999,6.36,8.14
120,999,6.5,8.14
120,999,7.22,8.14
120,999,6.51,7.72
120,999,6.47,8.06
120,999,6.5,8.03
120,999,6.51,7.72
121,999,10,12.8
121,999,11.36,12.42
121,999,10.14,12.67
121,999,10.22,12.8
122,999,17.28,22.12
123,999,45.79,58.21
123,999,45.79,58.21
123,999,45.48,58.21
123,999,45.79,58.21
123,999,45.79,58.21
123,999,45.48,57.41
123,999,45.48,58.21
123,999,46.47,58.21
124,999,17.28,21.9
124,999,17.4,22.12
124,999,17.4,21.81
124,999,17.4,22.12
124,999,17.28,21.59
124,999,17.4,21.81
124,999,17.4,21.81
124,999,17.28,21.9
124,999,17.65,22.12
124,999,17.65,21.81
125,999,14.54,16.29
125,999,14.54,16.51
125,999,14.8,16.34
125,999,14.66,16.51
125,999,14.54,16.29
126,999,26.38,29.94
126,999,26.38,29.52
126,999,26.96,29.52
126,999,26.38,29.94
126,999,27.45,29.62
127,999,33.66,41.59
127,999,33.9,41.59
127,999,33.66,41.59
127,999,33.66,41.59
127,999,34.39,41.59
127,999,33.66,41.59
128,999,25.46,31.47
128,999,26.11,31.15
128,999,26.04,31.47
128,999,26.04,31.47
130,999,83.92,100.13
130,999,82.44,99.78
130,999,83.66,101.18
131,999,17.4,21.06
131,999,17.28,21.06
131,999,17.28,21.35
131,999,17.4,21.35
133,999,28.19,34.36
133,999,28.39,34.36
133,999,28.19,34.36
134,999,19.23,23.27
134,999,19.09,23.6
135,999,46.47,56.2
136,999,30.01,36.58
136,999,30.22,37.1
137,999,49.41,58.96
137,999,48.2,59.58
137,999,48.2,58.76
137,999,48.2,58.76
137,999,48.2,58.76
137,999,49.27,58.76
138,999,64.13,78.7
138,999,64.13,77.61
138,999,64.13,77.61
138,999,65.08,78.7
138,999,65.08,78.7
139,999,17.28,22.17
139,999,17.65,22.17
140,999,25.91,33.72
140,999,26.1,33.72
140,999,25.91,33.72
140,999,25.91,33.25
140,999,25.91,33.25
142,999,17.4,22.17
142,999,17.4,22.47
142,999,17.28,22.47
143,999,17.4,22.17
143,999,17.4,22.17
143,999,17.28,22.47
144,999,6.9,8.9
144,999,6.9,8.9
144,999,6.9,8.9
144,999,6.96,8.86
144,999,6.9,8.77
145,999,11.5,14.45
145,999,11.23,14.26
145,999,11.46,14.4
146,999,10.38,13.48
146,999,10.61,13.35
146,999,10.38,13.48
146,999,10.38,13.48
148,999,18.13,23.27
16,999,272.9,305.97
20,999,549.65,602.31
20,999,545.81,593.99
20,999,557.84,602.31
21,999,855.19,1065.19
25,999,102.79,122.5
26,999,136.44,160.37
28,999,185.93,210.07
39,999,31.82,38.45
114,999,17.28,21.35
117,999,8.35,10.11
145,999,11.39,14.32
148,999,18.13,23.6
18,999,1182.59,1598.63
19,999,50.93,60.77
22,999,23.69,26.07
23,999,20.14,23.51
25,999,105.36,121.24
25,999,102.79,122.5
26,999,137.4,162.62
26,999,137.4,162.62
26,999,137.4,162.62
26,999,136.44,160.37
26,999,139.44,162.62
26,999,139.44,160.37
27,999,40.92,48.09
28,999,185.2,210.8
28,999,181.93,213.01
29,999,513.64,556.13
31,999,9.38,9.35
33,999,40.92,45.83
34,999,36.37,43.95
35,999,45.48,55.71
35,999,46.47,54.94
36,999,41.2,49.44
37,999,50.03,60.43
37,999,50.37,60.43
37,999,51.11,60.43
39,999,32.64,38.59
40,999,40.92,48.1
41,999,41.2,48.1
42,999,41.2,48.1
43,999,40.92,48.1
43,999,41.83,48.78
44,999,41.2,48.1
45,999,41.2,48.78
48,999,10.91,12.64
113,999,21.06,25.49
113,999,21.06,25.85
114,999,17.4,21.35
114,999,17.65,21.35
115,999,8.24,10.11
116,999,12.39,13.3
117,999,8.24,10.11
117,999,8.24,10.11
117,999,8.19,10.11
117,999,8.19,10.11
118,999,7.27,8.99
118,999,7.27,8.99
118,999,7.32,8.86
119,999,6.4,7.86
119,999,6.4,7.86
119,999,6.36,7.86
119,999,6.36,7.86
120,999,6.47,8.06
120,999,6.36,8.14
120,999,6.36,8.14
120,999,6.51,7.72
121,999,10.06,12.62
122,999,17.28,21.81
123,999,45.48,57.41
124,999,17.4,22.12
124,999,17.28,21.9
126,999,26.96,29.94
127,999,33.9,41.02
127,999,33.9,41.02
127,999,34.39,41.59
130,999,81.86,99.78
130,999,81.86,101.18
130,999,83.66,101.18
132,999,22.89,28.1
133,999,28.19,34.85
135,999,45.48,56.2
136,999,30.01,37.1
137,999,48.54,58.76
139,999,17.4,22.17
139,999,17.4,22.47
140,999,26.1,33.72
146,999,10.38,13.48
146,999,10.44,13.48
13,999,820.04,1037.93
13,999,825.67,1055.31
13,999,819.56,1060.63
13,999,819.56,1060.63
13,999,820.2,1035.33
14,999,916.09,1214.66
15,999,909.68,1003.85
15,999,909.68,1003.85
16,999,274.82,305.97
16,999,274.82,305.97
17,999,1007.7,1352.69
17,999,1022.73,1352.69
18,999,1190.93,1598.63
18,999,1182.59,1576.57
18,999,1208.67,1576.57
19,999,51.29,59.92
19,999,52.06,59.92
20,999,549.65,593.99
21,999,855.19,1050.48
21,999,820.31,1065.19
21,999,911.45,1164.47
21,999,820.31,1050.48
21,999,820.31,1065.19
21,999,855.19,1065.19
22,999,22.93,26.34
22,999,22.93,25.98
22,999,23.35,26.07
22,999,26.09,26.34
22,999,22.78,26.34
23,999,20.14,23.19
23,999,20,23.51
23,999,20.14,23.51
23,999,20,23.51
23,999,20,23.51
23,999,20,23.19
23,999,20,23.19
23,999,20,23.51
23,999,20,23.51
24,999,41.84,48.33
24,999,42.13,48.33
24,999,41.84,48.33
24,999,42.13,48.33
24,999,41.84,48.33
24,999,42.89,47.84
24,999,42.6,47.84
24,999,42.13,47.67
24,999,42.13,48.33
24,999,42.89,47.84
24,999,41.84,47.67
24,999,41.84,47.67
24,999,42.77,47.67
24,999,41.84,48.33
24,999,41.84,48.33
24,999,42.77,48.33
25,999,102.79,122.5
25,999,103.5,122.5
25,999,102.79,122.5
25,999,103.5,120.81
25,999,102.79,122.5
25,999,102.79,122.5
25,999,103.5,122.5
25,999,102.79,120.81
25,999,102.79,122.5
25,999,102.79,122.5
26,999,137.4,162.62
26,999,136.44,160.37
26,999,136.44,162.62
26,999,139.87,160.93
26,999,137.4,162.62
26,999,136.44,160.37
26,999,141.95,160.93
27,999,40.92,47.43
27,999,41.2,48.09
